store_name,sale_date,sales_amount,product_category
Store_A,2021-06-27 22:42:09,1672.34,Furniture
Store_E,NULL,156.54,NULL
Store_A,2021-09-27 23:43:28,1267.04,Furniture
Store_B,2022-08-05 04:00:52,1282.77,Electronics
Store_A,2022-10-19 19:54:06,1513.75,Toys
Store_E,2021-05-23 08:10:51,1946.13,Furniture
Store_D,2022-03-12 19:09:07,1264.1,Clothing
Store_E,NULL,173.89,Electronics
Store_A,2021-05-15 19:27:48,1283.9,Groceries
Store_C,2020-08-27 16:53:51,1056.38,Clothing
Store_D,2020-02-06 09:13:06,1812.93,Furniture
Store_E,2022-08-19 03:35:46,1288.88,Toys
Store_E,2021-04-06 09:56:44,1889.96,Clothing
Store_B,2021-07-27 16:43:58,1628.6,Clothing
Store_A,2020-09-13 07:45:01,1147.69,Toys
Store_D,2020-01-01 23:17:30,146.28,Clothing
Store_C,2021-03-27 11:29:25,1655.93,Groceries
Store_A,2020-01-22 18:25:35,1092.12,Groceries
Store_C,2022-06-09 08:47:19,1894.54,Furniture
Store_A,2022-06-02 19:11:30,560.82,Groceries
Store_C,2021-04-25 18:53:13,1705.24,Electronics
Store_D,2022-12-13 21:32:59,1461.45,Furniture
Store_A,2022-09-28 17:05:37,178.92,Electronics
Store_A,2022-06-20 08:55:50,528.23,Toys
Store_A,2021-05-05 20:38:04,179.61,NULL
Store_C,2020-06-03 14:16:41,1361.11,Furniture
Store_C,2020-03-07 05:03:21,418.47,Toys
Store_E,2021-03-14 09:05:46,371.84,Furniture
Store_D,2022-01-28 07:56:28,72.88,Electronics
Store_E,2021-09-21 02:03:45,833.67,Toys
Store_D,2020-08-10 21:46:00,1467.95,Toys
Store_A,2022-07-15 07:16:04,233.8,Toys
Store_D,2021-09-14 04:02:48,712.67,NULL
Store_B,2021-01-02 10:19:29,314.09,Electronics
Store_A,2022-01-26 00:34:03,1955.99,Clothing
Store_A,2021-04-09 07:22:49,1100.39,Clothing
Store_C,2020-09-29 01:03:18,1538.56,Toys
Store_C,2021-11-03 07:48:57,1525.82,Clothing
Store_C,2022-11-02 19:33:56,505.46,Toys
Store_D,2022-02-01 09:05:43,119.7,Furniture
Store_D,2022-03-19 00:18:39,1850.57,NULL
Store_C,2020-05-20 01:01:42,759.94,Clothing
Store_A,2020-12-29 05:31:25,1398.86,Furniture
Store_E,2021-12-24 03:47:22,1017.95,Furniture
Store_A,2020-09-23 22:03:23,806.39,Groceries
Store_D,2022-02-20 04:12:26,927.09,Furniture
Store_D,2020-07-28 15:21:22,1271.29,Electronics
Store_C,2021-02-28 13:28:55,1420.26,Electronics
Store_E,2021-08-20 05:16:43,1421.9,Toys
Store_B,2021-04-22 01:52:15,1728.91,Groceries
Store_C,2020-04-03 23:32:28,573.75,Electronics
Store_C,2022-11-03 02:44:34,1675.94,Furniture
Store_C,2020-10-07 15:59:09,1145.64,Clothing
Store_A,2021-01-24 13:37:34,1110.77,NULL
Store_E,2020-12-06 23:13:35,1251.86,Toys
Store_A,2021-10-23 07:35:33,1715.84,NULL
Store_A,NULL,768.8,NULL
Store_C,2020-08-17 02:43:27,1508.46,Groceries
Store_D,2022-03-24 21:41:40,694.23,Clothing
Store_E,2022-04-09 15:44:24,201.29,Furniture
Store_C,2022-11-12 10:57:32,503.09,NULL
Store_B,2021-01-30 02:55:42,312.38,Groceries
Store_E,2022-11-25 12:20:39,56.03,Furniture
Store_B,2021-04-29 07:57:33,443.79,Groceries
Store_E,2022-07-04 07:07:52,1287.53,Electronics
Store_E,2020-08-04 04:47:04,1714.67,Groceries
Store_C,2020-01-11 02:41:14,1629.72,NULL
Store_C,2020-05-19 14:05:48,1311.24,NULL
Store_D,2020-10-01 05:56:08,1002.3,Toys
Store_A,2020-03-27 12:43:02,595.71,Electronics
Store_E,2021-05-01 14:35:02,1569.7,NULL
Store_E,2021-04-28 09:44:24,313.82,Clothing
Store_B,NULL,311.53,Toys
Store_C,2022-07-09 16:51:00,1262.27,Toys
Store_A,2022-06-26 08:17:01,146.96,Toys
Store_B,2021-05-07 12:54:05,1900.36,Toys
Store_C,2020-07-20 15:45:34,245.32,Groceries
Store_C,2020-11-30 00:43:19,1568.04,Groceries
Store_C,2021-01-05 19:41:20,1782.61,Electronics
Store_E,2022-11-18 11:08:42,1786.41,Electronics
Store_B,2021-07-20 00:17:46,532.81,Furniture
Store_E,2020-01-17 20:36:36,890.02,Electronics
Store_B,2020-11-23 22:13:06,1753.58,NULL
Store_E,2022-01-15 07:10:01,1545.32,NULL
Store_A,2020-09-30 17:59:41,487.44,Toys
Store_D,2022-09-06 12:48:30,959.66,Clothing
Store_A,2021-09-18 16:31:33,1857.92,Groceries
Store_E,2022-03-23 10:00:19,37.97,Groceries
Store_E,2021-06-27 22:53:39,234.99,Groceries
Store_A,2021-04-02 20:22:40,551.95,Toys
Store_B,2020-05-13 06:58:47,851.78,Clothing
Store_E,2022-09-10 15:43:32,602.22,Electronics
Store_A,2020-11-19 10:11:14,1626.75,Clothing
Store_A,2020-10-08 01:59:20,1210.63,Clothing
Store_D,2022-06-02 12:55:28,67.19,Furniture
Store_C,NULL,392.62,Clothing
Store_C,NULL,1783.77,Clothing
Store_A,2021-07-14 09:26:16,1140.41,Clothing
Store_B,2022-04-28 18:04:33,1092.53,Groceries
Store_D,2022-09-28 02:23:46,1682.69,Furniture
Store_C,2021-02-16 22:16:01,261.4,Electronics
Store_C,2022-05-22 11:16:14,1696.05,Electronics
Store_E,2021-03-23 09:29:38,1551.77,Groceries
Store_A,2021-03-02 11:59:14,1969.64,Clothing
Store_D,NULL,1004.01,Toys
Store_B,2021-01-16 11:44:10,1397.1,Electronics
Store_D,2020-11-04 08:57:57,1222.08,Clothing
Store_B,2021-07-09 07:18:19,298.03,Groceries
Store_B,2021-12-14 04:11:05,763.9,Electronics
Store_B,2020-03-19 10:08:41,1629.2,Groceries
Store_D,2020-11-16 22:33:52,757.62,Clothing
Store_C,2022-08-27 06:22:49,1162.22,Clothing
Store_E,2020-07-07 13:06:11,93.66,Furniture
Store_A,2022-10-14 10:16:34,1867.85,Toys
Store_C,2021-04-29 13:40:33,928.17,Electronics
Store_D,2020-02-06 12:34:42,223.22,Clothing
Store_A,2020-04-19 05:15:42,1149.17,Electronics
Store_D,2022-12-10 15:00:24,857.36,Groceries
Store_E,2020-07-14 19:48:03,701.64,Groceries
Store_A,2022-02-26 07:16:19,182.17,Groceries
Store_D,2021-03-14 19:59:22,1216.81,Electronics
Store_E,2020-10-07 13:28:41,310.23,Electronics
Store_E,2022-12-04 12:19:22,1568.78,Groceries
Store_C,2022-03-20 08:46:04,1068.77,Clothing
Store_E,NULL,686.01,Electronics
Store_B,2022-09-10 11:20:40,1722.56,Furniture
Store_C,2021-03-16 05:43:50,263.8,Electronics
Store_C,2021-05-16 05:02:17,1144.62,Furniture
Store_B,2021-03-04 15:41:45,1852.3,NULL
Store_A,2021-06-14 05:13:42,1345.02,NULL
Store_E,2021-06-09 12:59:05,80.51,Furniture
Store_A,2020-10-30 23:27:02,1269.93,Furniture
Store_D,2022-04-19 20:28:00,170.93,Toys
Store_B,2022-07-26 07:15:08,151.05,Electronics
Store_A,2022-09-01 16:15:36,1333.59,Clothing
Store_E,2020-06-15 12:11:26,40.43,Groceries
Store_C,2022-10-16 06:12:21,1803.5,Groceries
Store_D,2021-08-19 13:53:28,833.37,Toys
Store_E,2021-03-30 16:17:09,166.43,Furniture
Store_D,2021-08-31 00:37:01,486.7,Clothing
Store_C,2020-12-11 03:57:22,984.7,Electronics
Store_B,2022-05-17 15:13:24,745.99,Clothing
Store_D,2021-12-31 02:26:39,1840.63,Electronics
Store_D,2021-04-15 04:37:38,286.59,Furniture
Store_E,2022-01-25 12:18:22,434.73,Clothing
Store_B,2021-11-07 06:20:47,741.41,Clothing
Store_A,2022-06-18 05:37:01,86.63,Clothing
Store_E,2021-09-15 19:58:26,1856.86,Electronics
Store_D,2022-05-06 10:27:48,444.41,Toys
Store_B,2022-11-21 05:53:40,591.53,Groceries
Store_E,2021-07-09 03:04:02,696.53,Clothing
Store_A,2021-03-14 20:32:21,199.35,Groceries
Store_C,2022-08-29 00:29:44,397.65,Electronics
Store_D,2021-01-26 04:29:43,733.99,NULL
Store_B,2022-06-11 07:37:25,851.54,Groceries
Store_C,2021-07-27 03:09:01,1996.27,Groceries
Store_D,2021-07-01 11:54:48,1926.33,Clothing
Store_C,NULL,1485.03,Groceries
Store_A,2021-03-18 10:12:04,18.46,Electronics
Store_B,NULL,1005.52,Groceries
Store_D,2022-08-29 18:04:57,967.64,NULL
Store_D,NULL,386.49,NULL
Store_E,2020-02-11 22:38:19,1735.58,Electronics
Store_B,2021-10-19 14:50:12,942.52,Groceries
Store_E,2022-04-09 18:36:38,1116.47,Furniture
Store_B,2020-04-24 15:00:04,185.48,Clothing
Store_E,2021-08-31 06:36:07,902.06,Clothing
Store_C,NULL,751.39,Groceries
Store_B,2022-12-20 19:30:51,1877.16,Furniture
Store_A,2022-05-09 23:15:11,593.9,Electronics
Store_D,2020-09-29 13:24:29,1740.13,Electronics
Store_A,2022-08-28 16:55:09,1199.6,Clothing
Store_B,2022-09-11 12:29:14,613.01,Clothing
Store_E,2021-10-20 19:11:16,1989.95,Clothing
Store_E,2021-09-16 03:31:09,1906.93,Toys
Store_D,NULL,1977.8,Groceries
Store_D,NULL,332.31,Toys
Store_C,2021-04-25 07:46:53,1520.06,NULL
Store_A,2021-12-02 07:57:21,1954.56,Electronics
Store_E,2022-02-22 18:09:24,293.97,NULL
Store_B,2020-04-17 01:41:50,622.45,Toys
Store_E,2021-12-09 00:30:13,460.07,Toys
Store_C,2020-03-18 22:14:20,368.49,Groceries
Store_A,2022-11-05 05:25:44,829.95,Toys
Store_D,2021-05-26 23:48:56,1678.35,Toys
Store_D,NULL,1068.88,Electronics
Store_D,2022-07-24 13:20:25,1719.73,Furniture
Store_E,2022-11-14 15:32:01,877.59,Clothing
Store_B,2020-01-20 21:52:57,720.46,NULL
Store_D,2020-01-19 13:18:44,853.72,Electronics
Store_D,2021-10-22 15:35:42,1078.6,Electronics
Store_B,2020-01-22 05:53:37,1741.87,Clothing
Store_E,2022-07-22 12:36:58,649.16,Clothing
Store_E,2021-11-22 12:57:26,1510.66,Furniture
Store_B,2020-11-03 21:09:44,1305.91,Electronics
Store_E,2020-08-05 01:01:22,1215.92,Furniture
Store_C,2021-09-11 04:02:12,297.41,Clothing
Store_E,2021-08-23 06:45:30,1371.76,Electronics
Store_C,2021-05-20 06:09:42,1225.72,Electronics
Store_E,2020-12-05 22:19:52,1116.49,Furniture
Store_A,2020-08-07 13:51:43,1311.88,Groceries
Store_E,2020-01-20 00:32:16,1167.17,Toys
Store_A,2022-10-09 07:45:17,596.11,Toys
Store_E,NULL,893.03,Groceries
Store_A,2021-03-24 19:14:24,1007.52,Clothing
Store_D,2020-11-03 00:18:01,236.44,Electronics
Store_B,2022-01-22 01:00:54,1453.08,Furniture
Store_B,2022-09-24 01:47:38,1949.9,Furniture
Store_A,2022-09-22 14:56:20,1976.12,Toys
Store_C,2022-12-12 10:44:20,1527.86,Groceries
Store_D,2020-08-09 15:33:38,741.56,Toys
Store_E,2020-06-22 04:15:48,591.73,Clothing
Store_A,2022-07-25 21:37:54,208.41,Groceries
Store_C,2022-09-28 04:13:03,1787.66,Electronics
Store_A,2021-03-26 06:46:40,1270.25,Groceries
Store_A,2022-04-11 05:14:37,1769.39,Electronics
Store_E,2021-01-30 01:42:59,732.23,Toys
Store_D,2021-10-11 18:44:48,1239.3,Groceries
Store_B,2021-04-10 10:34:55,718.09,Groceries
Store_D,2022-04-05 17:00:50,1193.04,Electronics
Store_A,2021-03-08 00:26:32,431.73,Groceries
Store_D,2020-11-02 00:33:16,309.05,Toys
Store_A,2022-05-02 15:06:51,127.72,Clothing
Store_C,2020-04-04 22:55:49,1802.2,Electronics
Store_E,2021-10-26 17:06:50,1207.22,Groceries
Store_A,2020-06-12 04:08:50,622.63,Clothing
Store_C,2021-08-28 23:50:46,1727.72,Groceries
Store_C,NULL,1751.35,Electronics
Store_C,2021-04-26 11:23:26,1126.36,Groceries
Store_E,2021-05-04 23:28:02,1973.43,Groceries
Store_E,2020-05-03 00:13:19,581.9,Groceries
Store_D,NULL,1278.58,Groceries
Store_B,2022-11-30 09:42:42,704.46,Electronics
Store_A,2021-08-09 10:45:04,1768.25,Toys
Store_D,2022-09-25 06:33:31,817.27,Groceries
Store_B,2022-02-08 23:31:31,1684.4,Groceries
Store_D,2020-04-01 19:19:03,296.66,Groceries
Store_D,2020-06-22 14:47:09,110.52,Electronics
Store_D,2021-04-16 08:31:27,1434.86,Toys
Store_D,2022-01-03 23:39:31,133.96,Electronics
Store_E,2021-06-07 04:47:34,1625.33,Electronics
Store_B,2020-09-09 11:48:23,729.58,Clothing
Store_D,2022-11-24 15:26:47,618.31,Clothing
Store_A,2021-09-26 13:53:14,510.97,Electronics
Store_B,2022-04-20 12:33:53,505.37,Toys
Store_B,2022-08-26 08:23:41,733.95,Electronics
Store_B,2020-10-06 22:03:12,1485.51,Toys
Store_C,2021-10-11 08:21:13,460.54,Groceries
Store_C,2020-11-22 06:16:14,307.39,Furniture
Store_E,2020-10-11 01:45:03,1823.13,Clothing
Store_A,2022-06-19 16:25:02,1179.66,Electronics
Store_C,2021-10-03 21:25:29,1076.75,Furniture
Store_C,2021-08-03 07:55:53,1379.63,Groceries
Store_C,2022-04-21 00:06:19,1720.52,Furniture
Store_E,2020-09-11 21:06:57,1540.06,Furniture
Store_A,2022-08-28 05:59:09,1328.08,Groceries
Store_D,NULL,967.19,Toys
Store_B,2020-04-18 07:51:37,529.39,NULL
Store_E,2022-06-13 15:31:56,1520.53,Clothing
Store_E,2022-12-04 16:32:48,340.08,Furniture
Store_B,2021-12-29 17:26:40,1183.53,Toys
Store_A,2020-09-14 10:15:23,647.69,Toys
Store_A,2022-06-19 10:38:22,182.3,Electronics
Store_A,2022-06-01 00:09:04,417.3,NULL
Store_B,2020-06-03 13:05:28,698.16,Groceries
Store_A,2021-01-13 01:16:37,615.6,Clothing
Store_B,2021-10-25 10:00:17,1860.48,Clothing
Store_B,2022-11-29 10:22:31,1137.4,Groceries
Store_E,2022-06-01 11:01:11,1936.69,NULL
Store_A,2020-06-09 15:28:42,1747.94,Electronics
Store_D,2021-11-24 05:11:57,1647.03,Toys
Store_D,2022-09-14 06:27:36,1832.19,NULL
Store_D,2021-09-13 19:56:52,600.32,Furniture
Store_A,2021-08-20 02:13:36,1242.65,Clothing
Store_D,2022-11-06 22:01:57,552.37,Toys
Store_E,2020-11-13 02:47:28,1147.7,Furniture
Store_C,2020-04-25 18:57:40,814.8,Electronics
Store_B,2021-11-27 07:23:54,1049.97,Furniture
Store_C,2022-03-15 03:36:48,233.94,Electronics
Store_C,2020-07-30 21:25:17,602.82,Clothing
Store_A,2022-08-22 00:48:35,572.84,Toys
Store_B,2020-01-04 20:42:25,1181.42,Electronics
Store_B,2020-05-04 04:36:15,71.51,Groceries
Store_E,NULL,1024.69,Groceries
Store_E,2022-01-13 21:50:02,1250.25,Electronics
Store_A,2021-01-22 19:44:24,465.54,Toys
Store_A,2021-09-05 01:31:48,615.46,Groceries
Store_B,2021-10-16 15:03:51,46.26,Electronics
Store_B,2021-07-14 03:24:36,1217.62,Electronics
Store_E,2022-05-17 02:08:30,142.7,Electronics
Store_D,2021-02-23 00:19:53,1499.81,Groceries
Store_B,2020-07-23 20:40:45,852.71,Clothing
Store_E,2022-04-14 06:39:30,1933.18,Furniture
Store_A,2022-12-17 06:56:13,763.2,Electronics
Store_C,2021-05-20 09:49:56,225.3,NULL
Store_A,NULL,392.43,Electronics
Store_E,2022-05-20 11:05:37,1025.96,Groceries
Store_B,2020-03-17 18:37:28,1396.16,Clothing
Store_C,2021-12-09 10:27:10,103.16,Groceries
Store_C,2021-11-19 16:11:04,621.34,Clothing
Store_B,NULL,913.55,NULL
Store_B,2022-10-25 06:57:55,1975.21,Furniture
Store_C,2020-08-12 12:40:16,568.87,Toys
Store_A,2021-12-02 06:07:57,1767.15,Furniture
Store_B,NULL,528.3,Toys
Store_A,2022-10-28 22:50:47,1284.48,Groceries
Store_D,2022-12-22 00:19:53,1124.57,Electronics
Store_A,2022-01-16 21:51:49,1493.31,Toys
Store_C,2022-04-17 00:46:34,239.46,Electronics
Store_B,NULL,666.99,Groceries
Store_C,2020-03-10 14:47:39,176.25,NULL
Store_C,2022-04-29 18:47:38,838.07,Electronics
Store_B,2021-06-03 04:35:57,1422.2,Electronics
Store_E,2021-04-02 13:44:02,673.24,Furniture
Store_B,2022-10-15 18:57:39,391.6,Groceries
Store_A,2022-04-05 22:55:12,1700.18,Toys
Store_A,2021-08-13 08:28:09,1923.83,Electronics
Store_A,2021-04-30 00:10:17,272.02,Furniture
Store_B,2022-01-03 16:53:23,471.28,Furniture
Store_A,2020-09-29 20:52:53,1309.94,Electronics
Store_C,2022-09-24 08:37:30,1342.42,Toys
Store_B,2022-06-24 00:46:14,130.2,Toys
Store_E,2021-02-11 18:53:06,1699.98,Electronics
Store_C,2021-07-14 05:44:27,1240.44,Furniture
Store_A,NULL,362.86,Groceries
Store_B,2020-05-17 01:29:50,44.3,Toys
Store_C,2021-06-20 14:58:04,545.88,NULL
Store_C,2021-02-13 13:00:39,1597.9,Toys
Store_B,NULL,307.79,Toys
Store_D,2020-10-01 05:27:04,1381.81,Furniture
Store_E,2022-08-11 03:56:44,1514.62,Clothing
Store_E,2020-07-09 11:20:21,1460.57,Electronics
Store_C,NULL,1475.54,Toys
Store_C,NULL,1613.23,Furniture
Store_D,2021-02-28 05:16:26,928.52,Electronics
Store_C,NULL,399.18,NULL
Store_B,NULL,1700.6,Toys
Store_C,2020-08-20 17:54:14,483.15,Toys
Store_D,2020-08-19 13:11:52,838.01,Toys
Store_D,2020-03-15 18:36:33,1397.94,NULL
Store_B,2020-06-15 07:12:25,1874.43,Electronics
Store_C,2021-07-12 17:30:58,1546.69,Toys
Store_A,2021-11-21 14:08:53,590.69,NULL
Store_C,2021-05-07 15:39:55,1930.55,Electronics
Store_A,2020-03-07 13:09:41,534.41,Furniture
Store_C,NULL,1387.88,Toys
Store_D,2022-05-18 01:54:47,1677.11,Toys
Store_A,2020-11-10 19:25:34,266.11,Electronics
Store_D,2021-04-26 09:16:24,1736.74,Groceries
Store_A,2022-09-14 03:11:37,1861.14,Groceries
Store_D,2020-05-25 11:55:39,810.62,Clothing
Store_A,2021-03-18 02:09:41,1819.41,Clothing
Store_A,2020-01-06 18:50:05,833.76,Clothing
Store_C,2022-07-04 14:33:03,192.74,Furniture
Store_D,2021-05-30 01:33:12,1730.84,Toys
Store_B,NULL,487.18,Furniture
Store_B,2021-01-08 17:24:34,425.41,Clothing
Store_B,2022-08-14 20:34:01,779.67,Toys
Store_C,2021-10-24 21:50:45,1122.67,NULL
Store_C,2022-11-29 19:45:21,604.28,Groceries
Store_E,2021-01-28 15:51:00,1559.57,Clothing
Store_A,2020-12-17 23:19:58,548.82,Groceries
Store_C,2021-05-06 14:09:23,1100.37,Groceries
Store_B,2020-05-28 18:50:25,1757.57,Furniture
Store_E,2020-03-13 04:53:11,1591.17,Groceries
Store_E,2021-12-27 09:32:47,1928.63,Furniture
Store_E,2020-05-06 14:18:53,504.02,Toys
Store_B,2021-03-12 13:57:03,1385.27,Clothing
Store_D,2021-11-24 12:05:53,1663.34,Toys
Store_C,2020-06-25 20:57:11,452.49,Electronics
Store_A,2020-05-27 07:26:50,461.94,Toys
Store_D,2022-05-16 04:44:48,637.39,Toys
Store_D,2020-01-26 20:57:22,941.94,Toys
Store_B,2020-10-14 11:18:56,1983.71,Furniture
Store_D,2020-01-05 20:24:53,1667.84,Furniture
Store_A,NULL,764.85,NULL
Store_E,2021-07-17 19:49:47,820.67,Clothing
Store_C,2020-02-14 14:03:04,535.54,Clothing
Store_E,2022-04-29 23:48:42,1201.38,Furniture
Store_A,2021-03-29 15:11:09,836.07,Toys
Store_B,2022-03-27 18:08:20,306.82,Furniture
Store_A,2021-10-07 22:44:26,709.01,Clothing
Store_E,2020-07-05 16:07:17,1513.88,Electronics
Store_C,2020-01-08 01:11:25,1160.05,Clothing
Store_A,2020-05-30 06:32:30,1598.52,Clothing
Store_B,2020-03-22 21:04:58,516.54,Clothing
Store_A,2022-01-17 23:41:26,192.3,Groceries
Store_B,2020-11-23 21:20:14,1785.56,Electronics
Store_D,2022-10-27 19:46:03,1002.28,Groceries
Store_E,2021-10-07 05:11:19,1912.1,Clothing
Store_D,2020-11-17 17:32:58,323.65,Groceries
Store_E,2022-01-29 08:46:07,1532.63,Clothing
Store_E,2021-06-03 19:50:59,536.51,Furniture
Store_C,2022-09-24 22:41:39,97.5,Clothing
Store_D,2020-08-02 12:51:49,1816.47,Toys
Store_C,2020-11-14 21:43:37,488.77,Clothing
Store_A,2020-01-03 13:29:13,985.98,Clothing
Store_A,NULL,158.78,Groceries
Store_B,2021-07-28 19:49:55,1733.14,Furniture
Store_B,2020-01-21 10:42:14,1731.7,NULL
Store_B,2021-02-10 18:13:55,1920.52,Electronics
Store_E,2021-04-28 00:20:54,44.45,Toys
Store_A,2020-11-27 04:54:08,558.22,Electronics
Store_E,2020-06-25 02:25:14,1473.2,Toys
Store_B,2021-02-26 00:34:46,1588.44,Clothing
Store_E,2020-03-29 08:21:39,1529.65,Clothing
Store_D,2021-07-28 18:03:30,250.72,Electronics
Store_A,2021-02-14 01:28:36,731.99,Electronics
Store_E,2021-10-11 06:40:49,477.22,Groceries
Store_E,2021-03-15 05:13:56,1386.09,Electronics
Store_B,2021-05-02 19:55:52,1365.82,NULL
Store_D,2021-07-30 16:21:25,1080.8,Furniture
Store_A,2020-08-17 18:53:40,1448.96,Toys
Store_E,2020-07-13 16:48:55,1587.01,Toys
Store_A,2021-08-22 05:33:12,118.37,Toys
Store_B,2020-09-12 23:44:21,474.97,NULL
Store_A,NULL,483.86,Toys
Store_E,2022-09-13 20:27:18,1686.59,Toys
Store_C,2022-05-19 23:29:45,1175.19,NULL
Store_D,NULL,166.17,NULL
Store_E,2022-05-06 00:24:46,1208.21,Toys
Store_D,2020-05-17 20:29:58,1257.38,Electronics
Store_C,2022-03-19 07:05:02,1819.02,Clothing
Store_B,2021-04-17 06:57:08,986.26,Furniture
Store_C,2022-06-01 11:53:05,1482.96,Furniture
Store_D,2021-10-12 21:44:59,615.78,Toys
Store_D,2021-01-24 06:16:59,1153.56,Furniture
Store_C,2021-03-28 19:57:26,71.3,Electronics
Store_B,2021-09-23 04:02:52,1130.79,Groceries
Store_E,2022-05-04 19:32:17,1726.95,NULL
Store_E,2021-04-27 05:00:47,1600.62,NULL
Store_C,NULL,637.75,NULL
Store_E,2022-03-27 03:36:51,1319.15,NULL
Store_A,2021-10-03 07:38:52,32.15,Groceries
Store_C,2021-10-10 18:29:51,102.58,Clothing
Store_A,NULL,750.55,NULL
Store_B,2022-08-25 10:01:44,1462.32,Groceries
Store_E,2022-11-11 03:43:18,429.38,Groceries
Store_B,2021-04-14 03:10:04,432.12,Furniture
Store_A,2022-04-06 08:55:40,1050.68,Electronics
Store_C,2022-12-29 03:15:31,393.56,Toys
Store_D,2022-08-02 10:39:51,235.14,Furniture
Store_C,2022-12-18 00:08:41,189.43,Toys
Store_C,2020-10-06 19:50:55,1451.07,Furniture
Store_E,2021-08-29 13:22:02,912.62,Furniture
Store_A,2020-06-18 03:18:29,1218.65,Groceries
Store_E,2021-08-27 22:48:06,1279.56,Clothing
Store_C,2020-09-29 15:13:10,1692.29,Clothing
Store_E,2021-07-04 19:18:59,468.62,Groceries
Store_E,2022-10-22 05:14:10,1839.39,Furniture
Store_C,2022-09-11 02:49:58,309.03,Electronics
Store_E,NULL,1598.32,Electronics
Store_B,2021-03-09 20:31:58,1902.21,Toys
Store_E,NULL,584.43,Groceries
Store_B,2022-05-06 00:51:47,1815.21,Electronics
Store_C,2022-02-15 17:17:34,35.82,Furniture
Store_A,2021-01-12 19:50:03,410.92,Toys
Store_E,2022-12-27 21:43:47,1492.01,Clothing
Store_D,2020-04-16 11:57:37,433.06,NULL
Store_A,2022-05-26 08:37:40,1643.1,NULL
Store_E,2021-03-07 05:03:38,701.6,Toys
Store_B,NULL,1766.66,Clothing
Store_D,2020-10-22 23:45:45,495.23,Electronics
Store_B,2020-05-25 20:45:19,893.99,Electronics
Store_B,2020-09-29 15:21:42,1477.93,Clothing
Store_E,2022-03-12 06:25:07,372.07,Clothing
Store_E,2020-06-04 17:34:02,847.03,Electronics
Store_C,2022-09-04 05:47:59,993.57,Clothing
Store_E,2021-07-15 14:06:09,447.1,NULL
Store_A,NULL,980.74,Groceries
Store_E,2021-02-27 14:00:46,584.62,Groceries
Store_A,2021-10-14 05:00:30,1391.05,Electronics
Store_D,2021-10-26 12:18:57,795.21,Toys
Store_A,2020-04-14 21:22:12,613.93,Electronics
Store_D,2020-02-18 23:17:31,1368.79,Electronics
Store_D,2022-01-23 07:34:07,56.33,Groceries
Store_C,2021-06-11 20:51:26,107.43,Toys
Store_B,2020-07-23 07:45:50,320.22,Electronics
Store_C,2021-03-25 00:55:03,800.39,Furniture
Store_B,2021-05-21 02:12:00,504.71,Furniture
Store_E,2022-01-14 00:56:07,419.66,Toys
Store_A,2021-07-13 22:37:53,1193.77,Furniture
Store_B,2020-08-30 02:09:03,1303.33,Groceries
Store_E,2020-09-06 00:00:49,1723.29,NULL
Store_A,2022-05-22 02:06:04,1509.42,Clothing
Store_A,2022-01-13 16:20:15,237.63,Furniture
Store_A,2020-12-05 23:45:37,51.91,Electronics
Store_B,2022-02-24 01:09:49,1092.41,Groceries
Store_C,2022-02-18 06:09:32,873.61,Groceries
Store_D,2021-07-07 23:29:08,1766.41,Electronics
Store_B,2022-08-17 10:15:04,201.05,Groceries
Store_E,2020-06-06 06:49:56,1553.74,Groceries
Store_B,2022-10-11 13:53:43,294.96,Clothing
Store_C,2022-06-23 09:38:29,977.46,Furniture
Store_E,2022-02-16 00:30:22,420.76,Electronics
Store_A,2022-05-19 15:38:22,1574.53,Clothing
Store_D,2020-04-01 10:50:05,436.74,Groceries
Store_E,2021-10-08 11:45:34,295.35,Toys
Store_C,2021-07-06 12:27:52,1744.69,Electronics
Store_C,NULL,686.66,NULL
Store_E,2021-12-05 13:30:17,933.66,Toys
Store_C,2022-08-17 05:43:42,871.3,Clothing
Store_A,2021-01-18 17:50:34,101.58,Groceries
Store_B,2021-11-26 10:26:03,969.16,NULL
Store_D,2021-10-22 20:40:59,546.69,NULL
Store_E,2021-08-06 16:56:50,1566.49,Furniture
Store_E,2022-06-23 18:09:07,652.41,Electronics
Store_C,NULL,1303.22,Groceries
Store_D,2020-06-28 05:13:36,1026.19,Groceries
Store_C,2021-01-19 15:50:27,941.66,Groceries
Store_B,2021-03-27 23:42:30,1384.64,NULL
Store_C,2021-01-12 12:37:42,1085.08,Furniture
Store_C,2022-07-07 05:48:30,1746.54,Groceries
Store_B,2021-11-20 06:54:58,274.67,Electronics
Store_D,2022-02-04 18:47:00,1035.9,Toys
Store_D,NULL,1160.11,Furniture
Store_C,2021-04-08 13:45:10,319.2,Furniture
Store_C,2020-02-27 11:11:56,152.53,Clothing
Store_A,NULL,1060.14,NULL
Store_A,2022-09-03 22:46:08,1224.56,Clothing
Store_A,2020-05-05 03:01:09,968.19,Toys
Store_D,2020-12-17 18:07:30,928.46,Toys
Store_D,2021-04-11 11:48:32,719.16,Furniture
Store_B,2020-02-04 04:50:40,257.34,Toys
Store_D,NULL,1990.03,Furniture
Store_C,2020-01-21 19:05:49,1878.69,Clothing
Store_A,2020-07-30 15:11:06,1479.48,NULL
Store_E,2021-03-07 21:48:29,391.94,NULL
Store_C,2020-12-25 20:17:50,1960.46,Electronics
